"","ld","Var1","Var2","Var3"
"612",-20.9127869464358,0.6,0.6,5.5
"613",-21.0368655866162,0.7,0.6,5.5
"614",-21.2099519662934,0.8,0.6,5.5
"615",-21.3495770833827,0.9,0.6,5.5
"616",-21.5030540760575,1,0.6,5.5
"617",-20.5549723898578,0,0.8,5.5
"618",-20.5646375431058,0.1,0.8,5.5
"619",-20.5982257864284,0.2,0.8,5.5
"620",-20.6476168020376,0.3,0.8,5.5
"621",-20.7022149686963,0.4,0.8,5.5
"622",-20.8017034131721,0.5,0.8,5.5
"623",-20.9042735749274,0.6,0.8,5.5
"624",-21.0269989247569,0.7,0.8,5.5
"625",-21.2186641914855,0.8,0.8,5.5
"626",-21.3850312642699,0.9,0.8,5.5
"627",-21.5234429949368,1,0.8,5.5
"628",-20.5600239612137,0,1,5.5
"629",-20.5695956874152,0.1,1,5.5
"630",-20.5999460479361,0.2,1,5.5
"631",-20.6493053596091,0.3,1,5.5
"632",-20.7189230840424,0.4,1,5.5
"633",-20.7905787929061,0.5,1,5.5
"634",-20.9188291929042,0.6,1,5.5
"635",-21.0482988957583,0.7,1,5.5
"636",-21.1481282885167,0.8,1,5.5
"637",-21.3295137632312,0.9,1,5.5
"638",-21.5892790540324,1,1,5.5
"639",-20.566017922479,0,1.2,5.5
"640",-20.5773726850741,0.1,1.2,5.5
"641",-20.6087449270227,0.2,1.2,5.5
"642",-20.6507715733313,0.3,1.2,5.5
"643",-20.7201571645766,0.4,1.2,5.5
"644",-20.8041611064415,0.5,1.2,5.5
"645",-20.9187240575309,0.6,1.2,5.5
"646",-21.0655267038014,0.7,1.2,5.5
"647",-21.2098400191896,0.8,1.2,5.5
"648",-21.3567209925718,0.9,1.2,5.5
"649",-21.5725121559305,1,1.2,5.5
"650",-20.572900868765,0,1.4,5.5
"651",-20.5830016008159,0.1,1.4,5.5
"652",-20.6106589140142,0.2,1.4,5.5
"653",-20.6614279501071,0.3,1.4,5.5
"654",-20.7379429193595,0.4,1.4,5.5
"655",-20.8199034577223,0.5,1.4,5.5
"656",-20.9308549391518,0.6,1.4,5.5
"657",-21.0624646692886,0.7,1.4,5.5
"658",-21.1982431135599,0.8,1.4,5.5
"659",-21.3940113323618,0.9,1.4,5.5
"660",-21.5931882853801,1,1.4,5.5
"661",-20.5806239161311,0,1.6,5.5
"662",-20.5902350408683,0.1,1.6,5.5
"663",-20.6206241463713,0.2,1.6,5.5
"664",-20.6749711970931,0.3,1.6,5.5
"665",-20.7343147257576,0.4,1.6,5.5
"666",-20.8209821738651,0.5,1.6,5.5
"667",-20.9242340143644,0.6,1.6,5.5
"668",-21.0764072238533,0.7,1.6,5.5
"669",-21.2193388949812,0.8,1.6,5.5
"670",-21.4550973094301,0.9,1.6,5.5
"671",-21.5880355744989,1,1.6,5.5
"672",-20.5891422055181,0,1.8,5.5
"673",-20.5983270769435,0.1,1.8,5.5
"674",-20.6279679862347,0.2,1.8,5.5
"675",-20.6821170981106,0.3,1.8,5.5
"676",-20.7496230796188,0.4,1.8,5.5
"677",-20.8268080577762,0.5,1.8,5.5
"678",-20.9374873404936,0.6,1.8,5.5
"679",-21.0474931088405,0.7,1.8,5.5
"680",-21.2270095075247,0.8,1.8,5.5
"681",-21.3864246371078,0.9,1.8,5.5
"682",-21.565382433061,1,1.8,5.5
"683",-20.5984144729096,0,2,5.5
"684",-20.6073671525205,0.1,2,5.5
"685",-20.6382335328114,0.2,2,5.5
"686",-20.6867148649896,0.3,2,5.5
"687",-20.7517526808423,0.4,2,5.5
"688",-20.8478567642986,0.5,2,5.5
"689",-20.9339601649064,0.6,2,5.5
"690",-21.1087513817131,0.7,2,5.5
"691",-21.2162220787772,0.8,2,5.5
"692",-21.4160244699554,0.9,2,5.5
"693",-21.5364574867151,1,2,5.5
"694",-17.955898565643,0,-2,5.75
"695",-17.9700335936494,0.1,-2,5.75
"696",-17.9922766580336,0.2,-2,5.75
"697",-18.0304507027385,0.3,-2,5.75
"698",-18.0971246023174,0.4,-2,5.75
"699",-18.1814345900228,0.5,-2,5.75
"700",-18.2682947349484,0.6,-2,5.75
"701",-18.4261017164827,0.7,-2,5.75
"702",-18.5369033104831,0.8,-2,5.75
"703",-18.6863925395223,0.9,-2,5.75
"704",-18.9204088517301,1,-2,5.75
"705",-17.9392377689938,0,-1.8,5.75
"706",-17.9502641254132,0.1,-1.8,5.75
"707",-17.9721773059874,0.2,-1.8,5.75
"708",-18.0160466902758,0.3,-1.8,5.75
"709",-18.0853805233576,0.4,-1.8,5.75
"710",-18.1595257288883,0.5,-1.8,5.75
"711",-18.2509536484656,0.6,-1.8,5.75
"712",-18.4063169713733,0.7,-1.8,5.75
"713",-18.5008120600803,0.8,-1.8,5.75
"714",-18.7106001692172,0.9,-1.8,5.75
"715",-18.8355583790313,1,-1.8,5.75
"716",-17.9250412979183,0,-1.6,5.75
"717",-17.9347832033304,0.1,-1.6,5.75
"718",-17.9562533795547,0.2,-1.6,5.75
"719",-18.0114674140637,0.3,-1.6,5.75
"720",-18.0717256587973,0.4,-1.6,5.75
"721",-18.1549167768498,0.5,-1.6,5.75
"722",-18.2585635654525,0.6,-1.6,5.75
"723",-18.3675562961085,0.7,-1.6,5.75
"724",-18.5146857361651,0.8,-1.6,5.75
"725",-18.666886732236,0.9,-1.6,5.75
"726",-18.8855218540272,1,-1.6,5.75
"727",-17.9130841183106,0,-1.4,5.75
"728",-17.9226455173448,0.1,-1.4,5.75
"729",-17.9486741739992,0.2,-1.4,5.75
"730",-18.0023886910245,0.3,-1.4,5.75
"731",-18.0555067627942,0.4,-1.4,5.75
"732",-18.1342569775266,0.5,-1.4,5.75
"733",-18.2078503029514,0.6,-1.4,5.75
"734",-18.3637253341003,0.7,-1.4,5.75
"735",-18.501865018055,0.8,-1.4,5.75
"736",-18.6537903621411,0.9,-1.4,5.75
"737",-18.8368083444853,1,-1.4,5.75
"738",-17.9031709110764,0,-1.2,5.75
"739",-17.9116065096597,0.1,-1.2,5.75
"740",-17.9435566866763,0.2,-1.2,5.75
"741",-17.9861797024334,0.3,-1.2,5.75
"742",-18.0466084781666,0.4,-1.2,5.75
"743",-18.133526563679,0.5,-1.2,5.75
"744",-18.2271027502338,0.6,-1.2,5.75
"745",-18.3585886230148,0.7,-1.2,5.75
"746",-18.4604598484536,0.8,-1.2,5.75
"747",-18.6415461856055,0.9,-1.2,5.75
"748",-18.8147457134402,1,-1.2,5.75
"749",-17.8951310607635,0,-1,5.75
"750",-17.9038467473008,0.1,-1,5.75
"751",-17.9297238948807,0.2,-1,5.75
"752",-17.9757524239941,0.3,-1,5.75
"753",-18.0456208625517,0.4,-1,5.75
"754",-18.1230472028017,0.5,-1,5.75
"755",-18.2123505741297,0.6,-1,5.75
"756",-18.3273993278737,0.7,-1,5.75
"757",-18.4498316287067,0.8,-1,5.75
"758",-18.6051843642575,0.9,-1,5.75
"759",-18.8060960494588,1,-1,5.75
"760",-17.8888146580369,0,-0.8,5.75
"761",-17.8981596868072,0.1,-0.8,5.75
"762",-17.9237547653587,0.2,-0.8,5.75
"763",-17.9661851366015,0.3,-0.8,5.75
"764",-18.0259159104424,0.4,-0.8,5.75
"765",-18.1063775348081,0.5,-0.8,5.75
"766",-18.2207210183831,0.6,-0.8,5.75
"767",-18.3347217000186,0.7,-0.8,5.75
"768",-18.4916091772569,0.8,-0.8,5.75
"769",-18.6140140242071,0.9,-0.8,5.75
"770",-18.7878601623947,1,-0.8,5.75
"771",-17.8840892794093,0,-0.6,5.75
"772",-17.893208098729,0.1,-0.6,5.75
"773",-17.9176308130229,0.2,-0.6,5.75
"774",-17.961116046925,0.3,-0.6,5.75
"775",-18.0368424018169,0.4,-0.6,5.75
"776",-18.1176081552022,0.5,-0.6,5.75
"777",-18.21231786636,0.6,-0.6,5.75
"778",-18.35899806797,0.7,-0.6,5.75
"779",-18.4750471662051,0.8,-0.6,5.75
"780",-18.6213923322176,0.9,-0.6,5.75
"781",-18.8106683412681,1,-0.6,5.75
"782",-17.8808373696436,0,-0.4,5.75
"783",-17.8900317919416,0.1,-0.4,5.75
"784",-17.9162974730735,0.2,-0.4,5.75
"785",-17.9596454252696,0.3,-0.4,5.75
"786",-18.0229259920294,0.4,-0.4,5.75
"787",-18.1139861198758,0.5,-0.4,5.75
"788",-18.2071721166955,0.6,-0.4,5.75
"789",-18.2970709181153,0.7,-0.4,5.75
"790",-18.4496886698972,0.8,-0.4,5.75
"791",-18.6321576493616,0.9,-0.4,5.75
"792",-18.8533496555867,1,-0.4,5.75
"793",-17.8789540963493,0,-0.2,5.75
"794",-17.8878981834121,0.1,-0.2,5.75
"795",-17.9122788779267,0.2,-0.2,5.75
"796",-17.9598475136429,0.3,-0.2,5.75
"797",-18.0256106830026,0.4,-0.2,5.75
"798",-18.0988108103689,0.5,-0.2,5.75
"799",-18.1810914650478,0.6,-0.2,5.75
"800",-18.3117786685377,0.7,-0.2,5.75
"801",-18.4774943956782,0.8,-0.2,5.75
"802",-18.6232685305758,0.9,-0.2,5.75
"803",-18.7933266605615,1,-0.2,5.75
"804",-17.8783455781075,0,0,5.75
"805",-17.8875497038205,0.1,0,5.75
"806",-17.9132330721496,0.2,0,5.75
"807",-17.954607157588,0.3,0,5.75
"808",-18.0194624747551,0.4,0,5.75
"809",-18.1102012383875,0.5,0,5.75
"810",-18.1918227284929,0.6,0,5.75
"811",-18.3107999233295,0.7,0,5.75
"812",-18.4554715804276,0.8,0,5.75
"813",-18.6513303358526,0.9,0,5.75
"814",-18.8397522446235,1,0,5.75
"815",-17.8789274107005,0,0.2,5.75
"816",-17.8883720872172,0.1,0.2,5.75
"817",-17.9152191590213,0.2,0.2,5.75
"818",-17.957246520993,0.3,0.2,5.75
"819",-18.0171246624232,0.4,0.2,5.75
"820",-18.1156354709989,0.5,0.2,5.75
"821",-18.2018613971997,0.6,0.2,5.75
"822",-18.3243110385678,0.7,0.2,5.75
"823",-18.4609784025438,0.8,0.2,5.75
"824",-18.6538903011827,0.9,0.2,5.75
"825",-18.8336064047324,1,0.2,5.75
"826",-17.8806234332174,0,0.4,5.75
"827",-17.8893902070735,0.1,0.4,5.75
"828",-17.9162289544153,0.2,0.4,5.75
"829",-17.9620943185515,0.3,0.4,5.75
"830",-18.0255165218604,0.4,0.4,5.75
"831",-18.1102463545928,0.5,0.4,5.75
"832",-18.1896805264822,0.6,0.4,5.75
"833",-18.3266334543209,0.7,0.4,5.75
"834",-18.4604224297501,0.8,0.4,5.75
"835",-18.573726255807,0.9,0.4,5.75
"836",-18.7385010536506,1,0.4,5.75
"837",-17.8833646886569,0,0.6,5.75
"838",-17.8916650264825,0.1,0.6,5.75
"839",-17.9202126814829,0.2,0.6,5.75
"840",-17.9656822447921,0.3,0.6,5.75
"841",-18.035127804622,0.4,0.6,5.75
"842",-18.116256626364,0.5,0.6,5.75
"843",-18.2143001099877,0.6,0.6,5.75
"844",-18.3276387753792,0.7,0.6,5.75
"845",-18.4396103952929,0.8,0.6,5.75
"846",-18.6310709853825,0.9,0.6,5.75
"847",-18.8001666994301,1,0.6,5.75
"848",-17.8870885433579,0,0.8,5.75
"849",-17.8954680373961,0.1,0.8,5.75
"850",-17.9229264326978,0.2,0.8,5.75
"851",-17.9666193515886,0.3,0.8,5.75
"852",-18.0367594712221,0.4,0.8,5.75
"853",-18.1177016751402,0.5,0.8,5.75
"854",-18.2356337634215,0.6,0.8,5.75
"855",-18.3271619621013,0.7,0.8,5.75
"856",-18.5259283028785,0.8,0.8,5.75
"857",-18.6635579892517,0.9,0.8,5.75
"858",-18.7454101879836,1,0.8,5.75
"859",-17.8917379369974,0,1,5.75
"860",-17.9001865163386,0.1,1,5.75
"861",-17.9256320191402,0.2,1,5.75
"862",-17.9752879290213,0.3,1,5.75
"863",-18.045683514128,0.4,1,5.75
"864",-18.1049420444293,0.5,1,5.75
"865",-18.2073676243706,0.6,1,5.75
"866",-18.3334460418699,0.7,1,5.75
"867",-18.4420880764396,0.8,1,5.75
"868",-18.6138327606243,0.9,1,5.75
"869",-18.7610910972021,1,1,5.75
"870",-17.897260740589,0,1.2,5.75
"871",-17.9066791106152,0.1,1.2,5.75
"872",-17.9305583128078,0.2,1.2,5.75
"873",-17.9791260020956,0.3,1.2,5.75
"874",-18.0390882135125,0.4,1.2,5.75
"875",-18.1229993480879,0.5,1.2,5.75
"876",-18.2341048018088,0.6,1.2,5.75
"877",-18.341134898134,0.7,1.2,5.75
"878",-18.5161873077447,0.8,1.2,5.75
"879",-18.6367190250534,0.9,1.2,5.75
"880",-18.8351562581352,1,1.2,5.75
"881",-17.9036092043423,0,1.4,5.75
"882",-17.9141835900906,0.1,1.4,5.75
"883",-17.9372991773037,0.2,1.4,5.75
"884",-17.9781322399346,0.3,1.4,5.75
"885",-18.0536914920473,0.4,1.4,5.75
"886",-18.1243199050729,0.5,1.4,5.75
"887",-18.2451450132972,0.6,1.4,5.75
"888",-18.3345398440888,0.7,1.4,5.75
"889",-18.5044246053984,0.8,1.4,5.75
"890",-18.6327934014963,0.9,1.4,5.75
"891",-18.8726824101617,1,1.4,5.75
"892",-17.9107394806994,0,1.6,5.75
"893",-17.9198409691269,0.1,1.6,5.75
"894",-17.9454798108516,0.2,1.6,5.75
"895",-17.9904798624367,0.3,1.6,5.75
"896",-18.0532427566465,0.4,1.6,5.75
"897",-18.1326063532481,0.5,1.6,5.75
"898",-18.2506482538773,0.6,1.6,5.75
"899",-18.3734587487932,0.7,1.6,5.75
"900",-18.4900754842986,0.8,1.6,5.75
"901",-18.6567170802923,0.9,1.6,5.75
"902",-18.8403794511734,1,1.6,5.75
"903",-17.9186112105906,0,1.8,5.75
"904",-17.9269497660404,0.1,1.8,5.75
"905",-17.9571366018498,0.2,1.8,5.75
"906",-18.0020310800346,0.3,1.8,5.75
"907",-18.0655799450353,0.4,1.8,5.75
"908",-18.1457829147379,0.5,1.8,5.75
"909",-18.2462767472529,0.6,1.8,5.75
"910",-18.33369766146,0.7,1.8,5.75
"911",-18.5467187538035,0.8,1.8,5.75
"912",-18.7044225082078,0.9,1.8,5.75
"913",-18.7889730307056,1,1.8,5.75
"914",-17.9271871631124,0,2,5.75
"915",-17.9372278152733,0.1,2,5.75
"916",-17.9657594085476,0.2,2,5.75
"917",-18.0138183209234,0.3,2,5.75
"918",-18.0709306148848,0.4,2,5.75
"919",-18.1700895466276,0.5,2,5.75
"920",-18.260823277962,0.6,2,5.75
"921",-18.3648750531723,0.7,2,5.75
"922",-18.5358443638242,0.8,2,5.75
"923",-18.6669529674232,0.9,2,5.75
"924",-18.832412665446,1,2,5.75
"925",-15.3950643761119,0,-2,6
"926",-15.4021366018497,0.1,-2,6
"927",-15.4229022466937,0.2,-2,6
"928",-15.4714081119165,0.3,-2,6
"929",-15.5271946253704,0.4,-2,6
"930",-15.6072843856384,0.5,-2,6
"931",-15.6958346876118,0.6,-2,6
"932",-15.8115621705522,0.7,-2,6
"933",-15.9573928132486,0.8,-2,6
"934",-16.0435962484849,0.9,-2,6
"935",-16.2423449282955,1,-2,6
"936",-15.3800612399983,0,-1.8,6
"937",-15.3875396357241,0.1,-1.8,6
"938",-15.4130303254221,0.2,-1.8,6
"939",-15.452233840887,0.3,-1.8,6
"940",-15.5099856659925,0.4,-1.8,6
"941",-15.5912878302161,0.5,-1.8,6
"942",-15.6557044496464,0.6,-1.8,6
"943",-15.7786084068952,0.7,-1.8,6
"944",-15.8935155624253,0.8,-1.8,6
"945",-16.1010792321272,0.9,-1.8,6
"946",-16.249114198873,1,-1.8,6
"947",-15.3672400998235,0,-1.6,6
"948",-15.3751989573183,0.1,-1.6,6
"949",-15.3993425259806,0.2,-1.6,6
"950",-15.4440494934924,0.3,-1.6,6
"951",-15.4959068947538,0.4,-1.6,6
"952",-15.5956527917084,0.5,-1.6,6
"953",-15.6793761154055,0.6,-1.6,6
"954",-15.7722699162458,0.7,-1.6,6
"955",-15.860779744661,0.8,-1.6,6
"956",-16.0752752735669,0.9,-1.6,6
"957",-16.2011365795746,1,-1.6,6
"958",-15.3564127807788,0,-1.4,6
"959",-15.3635453766722,0.1,-1.4,6
"960",-15.391494603249,0.2,-1.4,6
"961",-15.4364931045362,0.3,-1.4,6
"962",-15.4733693913265,0.4,-1.4,6
"963",-15.5657392771811,0.5,-1.4,6
"964",-15.6648362686799,0.6,-1.4,6
"965",-15.7722117811578,0.7,-1.4,6
"966",-15.889953287623,0.8,-1.4,6
"967",-15.9957876972253,0.9,-1.4,6
"968",-16.1725800648984,1,-1.4,6
"969",-15.3474146386775,0,-1.2,6
"970",-15.3567549409766,0.1,-1.2,6
"971",-15.3796588291572,0.2,-1.2,6
"972",-15.4235460467217,0.3,-1.2,6
"973",-15.4783783580168,0.4,-1.2,6
"974",-15.5522331417144,0.5,-1.2,6
"975",-15.6499807773278,0.6,-1.2,6
"976",-15.745631766168,0.7,-1.2,6
"977",-15.9132277812117,0.8,-1.2,6
"978",-16.039046325509,0.9,-1.2,6
"979",-16.2043988120483,1,-1.2,6
"980",-15.3401007936002,0,-1,6
"981",-15.3489163648976,0.1,-1,6
"982",-15.3715233869166,0.2,-1,6
"983",-15.4109229314817,0.3,-1,6
"984",-15.4672433286941,0.4,-1,6
"985",-15.5429529368582,0.5,-1,6
"986",-15.6609567160691,0.6,-1,6
"987",-15.7611027827216,0.7,-1,6
"988",-15.8913064157987,0.8,-1,6
"989",-16.0423511764862,0.9,-1,6
"990",-16.2162256502656,1,-1,6
"991",-15.3343430881982,0,-0.8,6
"992",-15.3419609427835,0.1,-0.8,6
"993",-15.3671586410148,0.2,-0.8,6
"994",-15.4095743263172,0.3,-0.8,6
"995",-15.4628744166721,0.4,-0.8,6
"996",-15.5300707711007,0.5,-0.8,6
"997",-15.6308312631024,0.6,-0.8,6
"998",-15.7455594256414,0.7,-0.8,6
"999",-15.8523673084643,0.8,-0.8,6
"1000",-16.033607290119,0.9,-0.8,6
"1001",-16.1628939449939,1,-0.8,6
"1002",-15.3300276095248,0,-0.6,6
"1003",-15.3378834038719,0.1,-0.6,6
"1004",-15.362247523004,0.2,-0.6,6
"1005",-15.4057643173859,0.3,-0.6,6
"1006",-15.4589946162729,0.4,-0.6,6
"1007",-15.5434489504949,0.5,-0.6,6
"1008",-15.6371669544357,0.6,-0.6,6
"1009",-15.7349537476429,0.7,-0.6,6
"1010",-15.844004501312,0.8,-0.6,6
"1011",-16.0180392627775,0.9,-0.6,6
"1012",-16.224654458723,1,-0.6,6
"1013",-15.3270526535735,0,-0.4,6
"1014",-15.3355935252894,0.1,-0.4,6
"1015",-15.361751793661,0.2,-0.4,6
"1016",-15.401743149277,0.3,-0.4,6
"1017",-15.4567840143621,0.4,-0.4,6
"1018",-15.5451301467433,0.5,-0.4,6
"1019",-15.6248961103531,0.6,-0.4,6
"1020",-15.7228938387411,0.7,-0.4,6
"1021",-15.872350109097,0.8,-0.4,6
"1022",-15.9505497923118,0.9,-0.4,6
"1023",-16.1491367745988,1,-0.4,6
"1024",-15.3253270408855,0,-0.2,6
"1025",-15.3331469680127,0.1,-0.2,6
"1026",-15.3577148841266,0.2,-0.2,6
"1027",-15.4025097046428,0.3,-0.2,6
"1028",-15.4593043184773,0.4,-0.2,6
"1029",-15.5403022447575,0.5,-0.2,6
"1030",-15.6267114281468,0.6,-0.2,6
"1031",-15.746132090346,0.7,-0.2,6
"1032",-15.861118590565,0.8,-0.2,6
"1033",-16.021832039257,0.9,-0.2,6
"1034",-16.1911290997982,1,-0.2,6
"1035",-15.3247687129797,0,0,6
"1036",-15.3331897345683,0.1,0,6
"1037",-15.3579797811526,0.2,0,6
"1038",-15.3980998944739,0.3,0,6
"1039",-15.4549014249775,0.4,0,6
"1040",-15.5374482048796,0.5,0,6
"1041",-15.6328003271606,0.6,0,6
"1042",-15.7261605151856,0.7,0,6
"1043",-15.8723403622013,0.8,0,6
"1044",-15.9786766018009,0.9,0,6
"1045",-16.19911689374,1,0,6
"1046",-15.3253035552322,0,0.2,6
"1047",-15.3333491556775,0.1,0.2,6
"1048",-15.3585284449296,0.2,0.2,6
"1049",-15.3956122744695,0.3,0.2,6
"1050",-15.4519120921154,0.4,0.2,6
"1051",-15.5307379328609,0.5,0.2,6
"1052",-15.6199144387047,0.6,0.2,6
"1053",-15.7326526654256,0.7,0.2,6
"1054",-15.8677370162243,0.8,0.2,6
"1055",-16.0448321652172,0.9,0.2,6
"1056",-16.1751989254351,1,0.2,6
"1057",-15.3268644037293,0,0.4,6
"1058",-15.3349942332631,0.1,0.4,6
"1059",-15.3589269781784,0.2,0.4,6
"1060",-15.4023894972905,0.3,0.4,6
"1061",-15.4596855585227,0.4,0.4,6
"1062",-15.5423913312317,0.5,0.4,6
"1063",-15.613506871759,0.6,0.4,6
"1064",-15.7326540323146,0.7,0.4,6
"1065",-15.8573638213825,0.8,0.4,6
"1066",-16.0439266782446,0.9,0.4,6
"1067",-16.1221033155331,1,0.4,6
"1068",-15.3293902026345,0,0.6,6
"1069",-15.3377879104868,0.1,0.6,6
"1070",-15.3611376820821,0.2,0.6,6
"1071",-15.4011944974177,0.3,0.6,6
"1072",-15.460235470585,0.4,0.6,6
"1073",-15.5289671042106,0.5,0.6,6
"1074",-15.6255153809299,0.6,0.6,6
"1075",-15.7218782884378,0.7,0.6,6
"1076",-15.8403897069541,0.8,0.6,6
"1077",-16.0155524226763,0.9,0.6,6
"1078",-16.1663895376742,1,0.6,6
"1079",-15.3328252854981,0,0.8,6
"1080",-15.341266465492,0.1,0.8,6
"1081",-15.3647306635229,0.2,0.8,6
"1082",-15.406093631616,0.3,0.8,6
"1083",-15.4681637297644,0.4,0.8,6
"1084",-15.5477133306208,0.5,0.8,6
"1085",-15.6290176946105,0.6,0.8,6
"1086",-15.751712421173,0.7,0.8,6
"1087",-15.9014786672771,0.8,0.8,6
"1088",-15.9793386663351,0.9,0.8,6
"1089",-16.1588361231473,1,0.8,6
"1090",-15.3371187592585,0,1,6
"1091",-15.3455860977941,0.1,1,6
"1092",-15.3695044633304,0.2,1,6
"1093",-15.408030592802,0.3,1,6
"1094",-15.4723305772638,0.4,1,6
"1095",-15.5476845568411,0.5,1,6
"1096",-15.6342793227826,0.6,1,6
"1097",-15.7334990371942,0.7,1,6
"1098",-15.868120687313,0.8,1,6
"1099",-16.0043002886193,0.9,1,6
"1100",-16.2285251523106,1,1,6
"1101",-15.342223973813,0,1.2,6
"1102",-15.349599402826,0.1,1.2,6
"1103",-15.3727221399861,0.2,1.2,6
"1104",-15.4180554533666,0.3,1.2,6
"1105",-15.4777373219104,0.4,1.2,6
"1106",-15.548648385395,0.5,1.2,6
"1107",-15.6240119728905,0.6,1.2,6
"1108",-15.746718216681,0.7,1.2,6
"1109",-15.8668167316683,0.8,1.2,6
"1110",-16.0363036844109,0.9,1.2,6
"1111",-16.1959473315523,1,1.2,6
"1112",-15.3480980632812,0,1.4,6
"1113",-15.3560416847738,0.1,1.4,6
"1114",-15.3831348239638,0.2,1.4,6
"1115",-15.4216607192559,0.3,1.4,6
"1116",-15.47539806972,0.4,1.4,6
"1117",-15.5663276503847,0.5,1.4,6
"1118",-15.6453514434884,0.6,1.4,6
"1119",-15.7656612996049,0.7,1.4,6
"1120",-15.8595038566179,0.8,1.4,6
"1121",-16.0208640700527,0.9,1.4,6
"1122",-16.2063923594396,1,1.4,6
"1123",-15.3547015476364,0,1.6,6
"1124",-15.3626452236666,0.1,1.6,6
"1125",-15.3896632646238,0.2,1.6,6
"1126",-15.4271075603024,0.3,1.6,6
"1127",-15.48989414797,0.4,1.6,6
"1128",-15.5593463508492,0.5,1.6,6
"1129",-15.6604718879389,0.6,1.6,6
"1130",-15.7763144784159,0.7,1.6,6
"1131",-15.8814619255797,0.8,1.6,6
"1132",-15.9916578477166,0.9,1.6,6
"1133",-16.1894508237835,1,1.6,6
"1134",-15.3619979854173,0,1.8,6
"1135",-15.3708724581859,0.1,1.8,6
"1136",-15.3947851240228,0.2,1.8,6
"1137",-15.4343314491193,0.3,1.8,6
"1138",-15.4920520280819,0.4,1.8,6
"1139",-15.5718652546873,0.5,1.8,6
"1140",-15.650511978946,0.6,1.8,6
"1141",-15.7650787757333,0.7,1.8,6
"1142",-15.8709372414173,0.8,1.8,6
"1143",-16.0392182988766,0.9,1.8,6
"1144",-16.2037011179828,1,1.8,6
"1145",-15.3699536698563,0,2,6
"1146",-15.3776543928492,0.1,2,6
"1147",-15.404025562244,0.2,2,6
"1148",-15.4438102565208,0.3,2,6
"1149",-15.504778006576,0.4,2,6
"1150",-15.5769764639188,0.5,2,6
"1151",-15.664827478761,0.6,2,6
"1152",-15.784849596647,0.7,2,6
"1153",-15.9013514367928,0.8,2,6
"1154",-16.0674321991519,0.9,2,6
"1155",-16.2540069932148,1,2,6
"1156",-12.9394684556612,0,-2,6.25
"1157",-12.9479723235727,0.1,-2,6.25
"1158",-12.9696290849395,0.2,-2,6.25
"1159",-13.0125851246639,0.3,-2,6.25
"1160",-13.0492514877384,0.4,-2,6.25
"1161",-13.1355543748373,0.5,-2,6.25
"1162",-13.2142432317687,0.6,-2,6.25
"1163",-13.3133973094002,0.7,-2,6.25
"1164",-13.426687062825,0.8,-2,6.25
"1165",-13.5699989407818,0.9,-2,6.25
"1166",-13.6778363669608,1,-2,6.25
"1167",-12.9258849719098,0,-1.8,6.25
"1168",-12.9334407659688,0.1,-1.8,6.25
"1169",-12.9588896376834,0.2,-1.8,6.25
"1170",-12.9945773872967,0.3,-1.8,6.25
"1171",-13.0557116438702,0.4,-1.8,6.25
"1172",-13.1121009406528,0.5,-1.8,6.25
"1173",-13.2021045063136,0.6,-1.8,6.25
"1174",-13.2831840209936,0.7,-1.8,6.25
"1175",-13.4382177824682,0.8,-1.8,6.25
"1176",-13.5247357781356,0.9,-1.8,6.25
"1177",-13.6904473717693,1,-1.8,6.25
"1178",-12.9142470751606,0,-1.6,6.25
"1179",-12.9227369784716,0.1,-1.6,6.25
"1180",-12.9407518015889,0.2,-1.6,6.25
"1181",-12.9795343933183,0.3,-1.6,6.25
"1182",-13.0233580958611,0.4,-1.6,6.25
"1183",-13.1035129357819,0.5,-1.6,6.25
"1184",-13.1847581615821,0.6,-1.6,6.25
"1185",-13.2886326055281,0.7,-1.6,6.25
"1186",-13.3947317501903,0.8,-1.6,6.25
"1187",-13.515578661132,0.9,-1.6,6.25
"1188",-13.7255537432317,1,-1.6,6.25
"1189",-12.9043958171512,0,-1.4,6.25
"1190",-12.9110834502391,0.1,-1.4,6.25
"1191",-12.9361771365287,0.2,-1.4,6.25
"1192",-12.9784578657481,0.3,-1.4,6.25
"1193",-13.0246627948885,0.4,-1.4,6.25
"1194",-13.0891797866985,0.5,-1.4,6.25
"1195",-13.1929896263804,0.6,-1.4,6.25
"1196",-13.2731900764999,0.7,-1.4,6.25
"1197",-13.4085291980147,0.8,-1.4,6.25
"1198",-13.5445920935012,0.9,-1.4,6.25
"1199",-13.6694269825001,1,-1.4,6.25
"1200",-12.896191125015,0,-1.2,6.25
"1201",-12.9040937717073,0.1,-1.2,6.25
"1202",-12.924842241864,0.2,-1.2,6.25
"1203",-12.962123621344,0.3,-1.2,6.25
"1204",-13.0205794611026,0.4,-1.2,6.25
"1205",-13.0911552581202,0.5,-1.2,6.25
"1206",-13.1781307956338,0.6,-1.2,6.25
"1207",-13.2633685904248,0.7,-1.2,6.25
"1208",-13.4078831553389,0.8,-1.2,6.25
"1209",-13.4812728400094,0.9,-1.2,6.25
"1210",-13.6906838835751,1,-1.2,6.25
"1211",-12.8895089263984,0,-1,6.25
"1212",-12.8957477399588,0.1,-1,6.25
"1213",-12.9211753973142,0.2,-1,6.25
"1214",-12.9555126457196,0.3,-1,6.25
"1215",-13.0161404637745,0.4,-1,6.25
"1216",-13.0649196012924,0.5,-1,6.25
