"","x"
"368",-1.95147422352887
"369",0.0168390698954449
"370",1.92260364904879
"371",3.76967387046908
"372",5.56155836144357
"373",7.30146017884151
"374",8.99231130029085
"375",10.6368023813911
"376",12.2374085379672
"377",13.7964117740678
"378",15.3159205661809
"379",-26.3059877458138
"380",-23.3749784613686
"381",-20.5806239161311
"382",-17.9107394806994
"383",-15.3547015476364
"384",-12.9031916812224
"385",-10.5479911396971
"386",-8.28181431645682
"387",-6.09817257477359
"388",-3.9912620531628
"389",-1.95587054852948
"390",0.0127002886771019
"391",1.91870037329381
"392",3.76598651193464
"393",5.55806945001214
"394",7.29815408321674
"395",8.98917399183214
"396",10.6338212334964
"397",12.2345721549039
"398",13.7937098443211
"399",15.3133437363129
"400",-26.3160652133352
"401",-23.384226936847
"402",-20.5891422055181
"403",-17.9186112105906
"404",-15.3619979854173
"405",-12.9099739464704
"406",-10.5543119553717
"407",-8.28771940825335
"408",-6.10370179870541
"409",-3.99645031120914
"410",-1.96074853754643
"411",0.00810546030469039
"412",1.91436467471697
"413",3.76188856401091
"414",5.55419016845126
"415",7.29447637797892
"416",8.98568251267685
"417",10.6305021536034
"418",12.2314129860699
"419",13.7906992784732
"420",15.3104715090602
"421",-26.3270134636455
"422",-23.3942846301175
"423",-20.5984144729096
"424",-17.9271871631124
"425",-15.3699536698563
"426",-12.9173746669612
"427",-10.5612141146375
"428",-8.29417198106986
"429",-6.10974752086668
"430",-4.00212664631984
"431",-1.96608846878377
"432",0.00307277744924848
"433",1.90961337095748
"434",3.75739560446586
"435",5.54993497360958
"436",7.29044050407902
"437",8.98184938088154
"438",10.6268568194734
"439",12.2279419424922
"440",13.7873902865006
"441",15.3073134521464
"442",-26.3811994205546
"443",-23.447870352602
"444",-20.6418810846217
"445",-17.9676204611589
"446",-15.4053779541383
"447",-12.9452336884542
"448",-10.5882078186255
"449",-8.32127809462172
"450",-6.13038946829614
"451",-4.02264987797251
"452",-1.98425457768628
"453",-0.0135692497837909
"454",1.89411701386397
"455",3.74343317319243
"456",5.53756137433353
"457",7.27878685603321
"458",8.97206553536562
"459",10.6163587546622
"460",12.2178142317001
"461",13.7793971364684
"462",15.2987037832561
"463",-26.3640952501831
"464",-23.4211794033792
"465",-20.623566205372
"466",-17.9473448696367
"467",-15.3889525703194
"468",-12.933250610987
"469",-10.5749949585959
"470",-8.30468307822334
"471",-6.12095688302034
"472",-4.01221394919803
"473",-1.97426078400175
"474",-0.00548106416430554
"475",1.90217239350639
"476",3.75112289811257
"477",5.54458838613562
"478",7.28458792197077
"479",8.9774068101609
"480",10.6221398266398
"481",12.2236542498584
"482",13.7839117888553
"483",15.30415357524
"484",-26.3396182835715
"485",-23.4047399331933
"486",-20.6065368666595
"487",-17.9342653958403
"488",-15.3734311552844
"489",-12.9247320896098
"490",-10.5659955217519
"491",-8.29737435130588
"492",-6.11145393556961
"493",-4.00291173128211
"494",-1.96656570466927
"495",0.00141039740018307
"496",1.90878828077149
"497",3.75709938177128
"498",5.54947190182606
"499",7.29098907021331
"500",8.98201907381491
"501",10.627186272453
"502",12.2275710545084
"503",13.7876279501528
"504",15.3079138617301
"505",-26.3222267727616
"506",-23.3910382822889
"507",-20.5926192817352
"508",-17.9234624316482
"509",-15.3628485313446
"510",-12.9109947805898
"511",-10.5560302624491
"512",-8.28899300006793
"513",-6.1046939796962
"514",-3.99590320314353
"515",-1.96093634345208
"516",0.00829118622188918
"517",1.91510340009558
"518",3.76251806073575
"519",5.55492635837538
"520",7.29464648330678
"521",8.98689933041548
"522",10.6318617764706
"523",12.2320751669652
"524",13.791817374521
"525",15.3113961416474
"526",-26.3102223049047
"527",-23.375428846001
"528",-20.5824429830056
"529",-17.9102896565827
"530",-15.3562985077171
"531",-12.9048605010871
"532",-10.5478600797093
"533",-8.28160106150097
"534",-6.09720782492005
"535",-3.9907513873989
"536",-1.95496931724759
"537",0.0126588870016048
"538",1.91939977769996
"539",3.76583427511724
"540",5.55878280291391
"541",7.29878232461066
"542",8.99004708327005
"543",10.6346575532446
"544",12.2353116445412
"545",13.7944839334209
"546",15.3143682545019
"547",-26.2984867270782
"548",-23.3674691225574
"549",-20.5735054713186
"550",-17.904915814588
"551",-15.3482785625261
"552",-12.8974873028926
"553",-10.5425946509298
"554",-8.27569636945778
"555",-6.09215710840865
"556",-3.98641114017345
"557",-1.95132327354127
"558",0.0168199013077232
"559",1.92281317289368
"560",3.77031466953407
"561",5.56214942340541
"562",7.30196631926695
"563",8.99237068020057
"564",10.6373232400924
"565",12.2379450078521
"566",13.7973331386751
"567",15.3167443018671
"568",-26.2896522564388
"569",-23.3598467047091
"570",-20.5672746700116
"571",-17.8981671836264
"572",-15.3428919900074
"573",-12.8919942631392
"574",-10.538407432662
"575",-8.27244240986078
"576",-6.08883476922472
"577",-3.98233262447393
"578",-1.94799596674148
"579",0.020572095117092
"580",1.92608328441536
"581",3.7726246878947
"582",5.56493674963285
"583",7.30425531235698
"584",8.99502727403578
"585",10.639574184621
"586",12.2401001618984
"587",13.7989996092965
"588",15.3184844365005
"589",-26.2844597401075
"590",-23.354466164212
"591",-20.5620434193917
"592",-17.8931082567042
"593",-15.3378982346327
"594",-12.8876482662103
"595",-10.5331804160568
"596",-8.26837667077789
"597",-6.08544708489789
"598",-3.97973846442115
"599",-1.94423277606416
"600",0.0229749946895445
"601",1.92869690469519
"602",3.77525149594707
"603",5.56689472716827
"604",7.30672352106827
"605",8.99715033244724
"606",10.6415047819362
"607",12.241874654261
"608",13.8005615164198
"609",15.3197021967483
"610",-26.2793380037275
"611",-23.3506148490164
"612",-20.5573921757127
"613",-17.889552314383
"614",-15.3356175240272
"615",-12.8848749642596
"616",-10.5305192082349
"617",-8.2662262996888
"618",-6.08301360941795
"619",-3.97731686159623
"620",-1.94260309639335
"621",0.0245897841537301
"622",1.93045188773481
"623",3.77680765553599
"624",5.56832475994143
"625",7.30768489576268
"626",8.99838434305545
"627",10.6426172870588
"628",12.2430751157183
"629",13.8018148849889
"630",15.3210039461051
"631",-26.2766602804268
"632",-23.3480268701572
"633",-20.5560504845107
"634",-17.8874548428697
"635",-15.3333751739518
"636",-12.8833468571143
"637",-10.5295603788287
"638",-8.26452642215882
"639",-6.08207421684597
"640",-3.97635942531499
"641",-1.94178008681888
"642",0.0258875183468077
"643",1.93094997318656
"644",3.77780867879058
"645",5.56948329409281
"646",7.30858594752866
"647",8.99900060396405
"648",10.6432409807329
"649",12.2438980662711
"650",13.8023608494091
"651",15.3216725612302
"652",-26.275500854722
"653",-23.3472337389801
"654",-20.5556295944871
"655",-17.8876689179708
"656",-15.3332188080986
"657",-12.8831664008656
"658",-10.5289749947648
"659",-8.26411841755681
"660",-6.08137401857902
"661",-3.97570298084354
"662",-1.94107856986099
"663",0.026432430186925
"664",1.93149176997354
"665",3.77835224094341
"666",5.56971552858866
"667",7.30893600375203
"668",8.99958072200307
"669",10.643704130363
"670",12.2439977039539
"671",13.8027069393925
"672",15.3217762404603
"673",-26.2767409114662
"674",-23.3479250172731
"675",-20.5560746405642
"676",-17.8882806086008
"677",-15.333010000928
"678",-12.8837812912537
"679",-10.5292130000408
"680",-8.26481634437888
"681",-6.08211593364683
"682",-3.97627364400308
"683",-1.94165443470011
"684",0.0254931735339891
"685",1.93088572646416
"686",3.77795401373144
"687",5.56946855574504
"688",7.30898096326159
"689",8.99910904237156
"690",10.643460480549
"691",12.2434725921418
"692",13.8023216405536
"693",15.3215281191513
"694",-26.2794501584522
"695",-23.3507592331206
"696",-20.5577616571232
"697",-17.8898055303662
"698",-15.3351571617346
"699",-12.8851024453345
"700",-10.530896430729
"701",-8.26624797708069
"702",-6.08367608207033
"703",-3.97709084295097
"704",-1.94266056376839
"705",0.025161301583594
"706",1.93039202376061
"707",3.77697938128112
"708",5.56848533382634
"709",7.30818680178211
"710",8.99860783669746
"711",10.6427960245889
"712",12.2429774077741
"713",13.8018410545916
"714",15.320963912162
"715",-26.2816734994471
"716",-23.3533464650978
"717",-20.5600259827552
"718",-17.8923791267166
"719",-15.3367947560216
"720",-12.8873050831636
"721",-10.5332290607369
"722",-8.26726116729105
"723",-6.08493694453399
"724",-3.97883881989318
"725",-1.94447082368552
"726",0.0234982821370358
"727",1.92907290261079
"728",3.7757565829264
"729",5.56760487138848
"730",7.30682758151222
"731",8.99728265100344
"732",10.6412875305682
"733",12.2421412550813
"734",13.800559827445
"735",15.3200147190523
"736",-26.2867922854626
"737",-23.3574364366531
"738",-20.5635179998337
"739",-17.8960709232853
"740",-15.3415838518811
"741",-12.8906294074418
"742",-10.5366032887449
"743",-8.27051966737863
"744",-6.08773669724353
"745",-3.98150126561349
"746",-1.94638829864325
"747",0.0214963876272522
"748",1.92696793165335
"749",3.77362875733422
"750",5.56519185437698
"751",7.3050281694442
"752",8.99594927609847
"753",10.6400641289849
"754",12.240983901428
"755",13.7992270940264
"756",15.3187505851078
"757",-26.2931219942942
"758",-23.3636191640891
"759",-20.5689443394437
"760",-17.90098191309
"761",-15.3455661333031
"762",-12.8942105936139
"763",-10.5397544050217
"764",-8.27420829106079
"765",-6.0916987644798
"766",-3.98437801833972
"767",-1.94937816226001
"768",0.0188531457259687
"769",1.92471273556856
"770",3.77145548244508
"771",5.56291738634317
"772",7.30256331131631
"773",8.99389484909254
"774",10.6380715144316
"775",12.2385545848946
"776",13.7979732248073
"777",15.3171493327111
"778",-26.3013653427284
"779",-23.3691876741867
"780",-20.5744842326399
"781",-17.9057715244132
"782",-15.3503450949355
"783",-12.8992723656604
"784",-10.5451568893364
"785",-8.27756668751627
"786",-6.09413848452142
"787",-3.98873735212324
"788",-1.95367886642183
"789",0.015416539115972
"790",1.9214114637295
"791",3.76832727241991
"792",5.56039853921062
"793",7.30027040338904
"794",8.9915397584338
"795",10.6359643735735
"796",12.2367489284944
"797",13.7959278399051
"798",15.3148972737795
"799",-26.3077921363975
"800",-23.3773280593299
"801",-20.5827041161503
"802",-17.9130754324554
"803",-15.3555737801407
"804",-12.9046768047899
"805",-10.5498856965288
"806",-8.28292757670297
"807",-6.09956643656766
"808",-3.99320943383257
"809",-1.95657300930893
"810",0.0123279666908305
"811",1.91806250879022
"812",3.76555947329696
"813",5.55805236247858
"814",7.29788324502288
"815",8.98873243059586
"816",10.6331374406827
"817",12.2338938233202
"818",13.793117524523
"819",15.3133104524085
"820",-26.3176728906377
"821",-23.3876183830521
"822",-20.589666091619
"823",-17.9192126538965
"824",-15.3639596561751
"825",-12.9102852811637
"826",-10.5549845344963
"827",-8.28853406112426
"828",-6.10417133869801
"829",-3.99713733011233
"830",-1.96161340256581
"831",0.00773265557179473
"832",1.91387568967022
"833",3.76191247478812
"834",5.55390404244801
"835",7.29446542246245
"836",8.98547661153835
"837",10.6299084240004
"838",12.231106951793
"839",13.7908342342428
"840",15.309709193744
"841",-26.3287467995355
"842",-23.3950826356258
"843",-20.6007762304841
"844",-17.9268896977481
"845",-15.3705025720904
"846",-12.9184936419736
"847",-10.5619581699344
"848",-8.29449001954287
"849",-6.10973308164902
"850",-4.00227598634007
"851",-1.96594444708625
"852",0.00320449519852095
"853",1.91009454604612
"854",3.75762816432726
"855",5.55081114256962
"856",7.29078748021837
"857",8.9819027351242
"858",10.6269955677696
"859",12.2274623383672
"860",13.7877170556786
"861",15.3071117214089
"862",-26.3381893432713
"863",-23.4045028400015
"864",-20.6056409444554
"865",-17.9371509457709
"866",-15.3802009912974
"867",-12.9260947048323
"868",-10.5677685068719
"869",-8.30099383198104
"870",-6.11703700407763
"871",-4.00818203552458
"872",-1.97180894110863
"873",-0.00166050093786504
"874",1.90445236809191
"875",3.75303536256701
"876",5.54642842541033
"877",7.2864172976231
"878",8.97854346357143
"879",10.6237652822726
"880",12.2247242690262
"881",13.7839976910412
"882",15.304494995372
"883",-26.4116181482238
"884",-23.4764282028595
"885",-20.6686318715332
"886",-17.9848772763749
"887",-15.4308970091013
"888",-12.9697064822065
"889",-10.6156089188851
"890",-8.33630037854617
"891",-6.15018176689069
"892",-4.04139714931183
"893",-1.99877847006606
"894",-0.0278212640913341
"895",1.88270254794256
"896",3.73118118710102
"897",5.5246696420933
"898",7.2656962567066
"899",8.95903404446498
"900",10.6066174797895
"901",12.209517497234
"902",13.7680681329617
"903",15.2900328345785
"904",-26.3992675838205
"905",-23.4610438501574
"906",-20.6533780585422
"907",-17.9726138730764
"908",-15.4134514331881
"909",-12.9537919112595
"910",-10.5978402648522
"911",-8.32867558346591
"912",-6.13981975195399
"913",-4.02456284206396
"914",-1.98859476482944
"915",-0.0201182330109874
"916",1.88925906136323
"917",3.73757764498489
"918",5.53327868280426
"919",7.27355631469693
"920",8.96541333210519
"921",10.610560648652
"922",12.2134954670455
"923",13.7729387197358
"924",15.296440221734
"925",-26.3734814352239
"926",-23.4427185043498
"927",-20.6361771101439
"928",-17.9576646851334
"929",-15.3984156722634
"930",-12.9423498687485
"931",-10.5832698923019
"932",-8.31414900284125
"933",-6.13321951953332
"934",-4.02106654728655
"935",-1.98454488192772
"936",-0.0135409020233693
"937",1.89519366149421
"938",3.74459234604689
"939",5.53840730178946
"940",7.27850576436172
"941",8.9715900762284
"942",10.6180249964995
"943",12.2169740663252
"944",13.7792475211484
"945",15.2982756606956
"946",-26.3624814212869
"947",-23.4210688325562
"948",-20.6221219106892
"949",-17.9460796861119
"950",-15.3878266910476
"951",-12.9387428349805
"952",-10.5760881171769
"953",-8.30378024875325
"954",-6.12228904285835
"955",-4.01171985155921
"956",-1.97687915964146
"957",-0.00574002102372199
"958",1.89976689436833
"959",3.74773334500132
"960",5.54280022446062
"961",7.28410593041812
"962",8.97600319507814
"963",10.6216131063312
"964",12.2212215545909
"965",13.7822804165756
"966",15.3026152439313
"967",-26.3435929513602
"968",-23.411375491364
"969",-20.6104445064488
"970",-17.9393216825647
"971",-15.3780144130391
"972",-12.9264681656188
"973",-10.5691361651622
"974",-8.30050898492442
"975",-6.11821482086835
"976",-4.01041464850263
"977",-1.97265921938826
"978",-0.00199723696280513
"979",1.90461938421712
"980",3.75230427338796
"981",5.5460757440393
"982",7.28697502798866
"983",8.98046372089699
"984",10.6236003353426
"985",12.2247848566129
"986",13.7847370569912
"987",15.3039951544539
"988",-26.3373804417197
"989",-23.3980759473165
"990",-20.6044276244188
"991",-17.9326948822062
"992",-15.371427100038
"993",-12.9207094133682
"994",-10.5631728128381
"995",-8.29899221063818
"996",-6.11080014474155
"997",-4.00324244828199
"998",-1.96776689917883
"999",0.00244102507981173
"1000",1.90924302142103
"1001",3.75700736801766
"1002",5.55055700556631
"1003",7.29013517004808
"1004",8.9819111895819
"1005",10.6264962293393
"1006",12.2293956130907
"1007",13.788525787201
"1008",15.3077192170307
"1009",-26.3235550269305
"1010",-23.3918975488526
"1011",-20.5954024663431
"1012",-17.9237689558229
"1013",-15.3667448061617
"1014",-12.9175825955246
"1015",-10.5563890604245
"1016",-8.28954646436284
"1017",-6.10786952708749
"1018",-3.99906832333938
"1019",-1.96393405836981
"1020",0.00673596637586405
"1021",1.91313110277128
"1022",3.7592288306662
"1023",5.5530898800004
"1024",7.29227827001756
"1025",8.98398587342391
"1026",10.6294184387059
"1027",12.2303477967559
"1028",13.7895992489779
"1029",15.3096334769053
"1030",-26.3191823894842
"1031",-23.3897513308289
"1032",-20.5908396659073
"1033",-17.9199431783721
"1034",-15.362241654594
"1035",-12.9104178413745
"1036",-10.5570450612395
"1037",-8.28682631214542
"1038",-6.10442409828549
"1039",-3.99669808677367
"1040",-1.95985526256048
"1041",0.00869663850673178
"1042",1.91580609641023
"1043",3.76283841881708
"1044",5.55426779945324
"1045",7.29467967525281
"1046",8.98668719518057
"1047",10.6310329752294
"1048",12.2325242525003
"1049",13.7910476454852
"1050",15.3117548660971
"1051",-26.3176376177332
"1052",-23.3831322853077
"1053",-20.5880920487522
"1054",-17.9173183432443
"1055",-15.3583072828192
"1056",-12.9073519685782
"1057",-10.552197450754
"1058",-8.28727653348471
"1059",-6.10141323433144
"1060",-3.99429791548158
"1061",-1.95958004861203
"1062",0.011290886339081
"1063",1.91611068630453
"1064",3.76391505162515
"1065",5.55472212880264
"1066",7.29555160374872
"1067",8.98766669952441
"1068",10.6322061722266
"1069",12.2325947615888
"1070",13.792291785433
"1071",15.3117603536386
"1072",-26.3102326067959
"1073",-23.3780989049956
"1074",-20.5841443563869
"1075",-17.9136068160838
"1076",-15.3576306102595
"1077",-12.9054813232102
"1078",-10.5512018994361
"1079",-8.28390792317972
"1080",-6.10018931719256
"1081",-3.99372993623143
"1082",-1.95870964174978
"1083",0.0108516222906929
"1084",1.91677359757979
"1085",3.76458842552481
"1086",5.55801418934163
"1087",7.29674845769866
"1088",8.98796714008902
"1089",10.6330440108662
"1090",12.2340235073808
"1091",13.7932087994826
"1092",15.3123250574615
"1093",-26.3094652143031
"1094",-23.3795909616262
"1095",-20.5844026789419
"1096",-17.9150045828493
"1097",-15.3574924677593
"1098",-12.9047190102415
"1099",-10.5488974740229
"1100",-8.28359921829295
"1101",-6.10035353168852
"1102",-3.99264038847716
"1103",-1.95611057324308
"1104",0.0125161278337404
"1105",1.91851724312031
"1106",3.76612422577208
"1107",5.55717592748986
"1108",7.29709297948747
"1109",8.98847108643787
"1110",10.6340012729593
"1111",12.234425531392
"1112",13.7928275099825
"1113",15.3132556110621
"1114",-26.3119386868538
"1115",-23.3808179558634
"1116",-20.5835198469732
"1117",-17.9145283976455
"1118",-15.3584015959839
"1119",-12.9072915525534
"1120",-10.5525668775749
"1121",-8.28439732110833
"1122",-6.10043671661586
"1123",-3.99186209679108
"1124",-1.95733375321519
"1125",0.0108329933184027
"1126",1.91762075447993
"1127",3.76524787310113
"1128",5.55708531726529
"1129",7.29788456306322
"1130",8.98819241370433
"1131",10.6334048386182
"1132",12.233504349999
"1133",13.7927556554371
"1134",15.3126581582312
"1135",-26.3132106438811
"1136",-23.3813792032152
"1137",-20.5849234262905
"1138",-17.9161456881644
"1139",-15.3608802118616
"1140",-12.9075482582669
"1141",-10.553076920294
"1142",-8.28652778159871
"1143",-6.10160233830516
"1144",-3.99547697644849
"1145",-1.95940196410292
"1146",0.0105985090356172
"1147",1.91519348248825
"1148",3.76471963427391
"1149",5.5570060545283
"1150",7.29594305451141
"1151",8.98803355913175
"1152",10.6331651826729
"1153",12.2331624101819
"1154",13.7916731250337
"1155",15.3125137291463
"1156",-26.317481300672
"1157",-23.3867422431893
"1158",-20.5912116450088
"1159",-17.918442164292
"1160",-15.36153170622
"1161",-12.9086101931889
"1162",-10.5510966652539
"1163",-8.28779345520049
"1164",-6.10403448568979
"1165",-3.9968926393442
"1166",-1.95928477341525
"1167",0.00976960486015694
"1168",1.91539883969037
"1169",3.76324619440169
"1170",5.55584611474703
"1171",7.29588757374139
"1172",8.98661920391712
"1173",10.6308936215682
"1174",12.2323066519862
"1175",13.7914062174859
"1176",15.3107610831505
"1177",-26.3222127251921
"1178",-23.3871609904459
"1179",-20.5948831084503
"1180",-17.9222855148673
"1181",-15.3639604088579
"1182",-12.9137742328956
"1183",-10.5571547458651
"1184",-8.29043196464467
"1185",-6.10475749108149
"1186",-3.99961414398074
"1187",-1.96450232894365
"1188",0.00682737084423866
"1189",1.91298841977389
"1190",3.76082194071245
"1191",5.55244655373416
"1192",7.29339636106829
"1193",8.98469899734065
"1194",10.6306438219579
"1195",12.2315041003957
"1196",13.7905376486692
